00:00.3420,0.3424479,-6.464737,-3.191682,-6.691517,-3.426959,0,0,None,00:00.0000,0,0,0,0
00:00.3540,0.35444,-6.428571,-3.101266,-6.59621,-3.354528,0,0,None,00:00.0000,0,0,0,0
00:00.3660,0.3656565,-6.410488,-3.01085,-6.512391,-3.227897,0,0,None,00:00.0000,0,0,0,0
00:00.3760,0.3762475,-6.392405,-2.793851,-6.46144,-3.119374,0,0,None,00:00.0000,0,0,0,0
00:00.3880,0.3877006,-6.392405,-2.685353,-6.426922,-3.010862,0,0,None,00:00.0000,0,0,0,0
00:00.4020,0.4020325,-6.374322,-2.522604,-6.401034,-2.793855,0,0,None,00:00.0000,0,0,0,0
00:00.4160,0.4156705,-6.356239,-2.305606,-6.387678,-2.658229,0,0,None,00:00.0000,0,0,0,0
00:00.4250,0.4248349,-6.356239,-2.251356,-6.371959,-2.536167,0,0,None,00:00.0000,0,0,0,0
00:00.4360,0.4364794,-6.356239,-2.142857,-6.364099,-2.420887,0,0,None,00:00.0000,0,0,0,0
00:00.4460,0.445951,-6.356239,-1.745027,-6.360168,-2.281872,0,0,None,00:00.0000,0,0,0,0
00:00.4690,0.4694453,-6.338155,-1.618445,-6.358204,-2.076741,0,0,None,00:00.0000,0,0,0,0
00:00.4780,0.478385,-6.320073,-1.41953,-6.357222,-1.910884,0,0,None,00:00.0000,0,0,0,0
00:00.4940,0.4935199,-6.301989,-1.329114,-6.33388,-1.592097,0,0,None,00:00.0000,0,0,0,0
00:00.5080,0.5075103,-6.301989,-0.9674501,-6.317935,-1.460606,0,0,None,00:00.0000,0,0,0,0
00:00.5220,0.521527,-6.301989,-0.8408681,-6.305975,-1.199238,0,0,None,00:00.0000,0,0,0,0
00:00.5330,0.5326724,-6.320073,-0.6781194,-6.303982,-1.020053,0,0,None,00:00.0000,0,0,0,0
00:00.5470,0.5466357,-6.392405,-0.3345388,-6.312027,-0.8490862,0,0,None,00:00.0000,0,0,0,0
00:00.5600,0.5595432,-6.428571,-0.02712488,-6.352216,-0.5918125,0,0,None,00:00.0000,0,0,0,0
00:00.5730,0.5729774,-6.446654,0.0994575,-6.404962,-0.2044631,0,0,None,00:00.0000,0,0,0,0
00:00.5860,0.5855668,-6.446654,0.2983725,-6.425808,-0.0525028,0,0,None,00:00.0000,0,0,0,0
00:00.6020,0.6015095,-6.446654,0.4792041,-6.436231,0.06868538,0,0,None,00:00.0000,0,0,0,0
00:00.6100,0.6099674,-6.428571,0.5877036,-6.441442,0.228737,0,0,None,00:00.0000,0,0,0,0
00:00.6250,0.6252773,-6.428571,0.8589512,-6.43631,0.4708371,0,0,None,00:00.0000,0,0,0,0
00:00.6400,0.6396462,-6.428571,1.166365,-6.432441,0.5925615,0,0,None,00:00.0000,0,0,0,0
00:00.6530,0.6532211,-6.428571,1.311031,-6.429539,0.9867479,0,0,None,00:00.0000,0,0,0,0
00:00.6660,0.665886,-6.428571,1.528029,-6.429055,1.148889,0,0,None,00:00.0000,0,0,0,0
00:00.6790,0.6790073,-6.428571,1.708861,-6.428813,1.28421,0,0,None,00:00.0000,0,0,0,0
00:00.6920,0.692431,-6.410488,1.781194,-6.428632,1.580094,0,0,None,00:00.0000,0,0,0,0
00:00.7020,0.7016842,-6.356239,1.925859,-6.41956,1.680644,0,0,None,00:00.0000,0,0,0,0
00:00.7170,0.7165971,-6.338155,2.016275,-6.396941,1.767085,0,0,None,00:00.0000,0,0,0,0
00:00.7310,0.7305055,-6.301989,2.233273,-6.367548,1.89168,0,0,None,00:00.0000,0,0,0,0
00:00.7440,0.744064,-6.301989,2.359855,-6.322899,2.12075,0,0,None,00:00.0000,0,0,0,0
00:00.7590,0.7590234,-6.265823,2.450271,-6.312444,2.204136,0,0,None,00:00.0000,0,0,0,0
00:00.7720,0.7722203,-6.247739,2.504521,-6.298175,2.309121,0,0,None,00:00.0000,0,0,0,0
00:00.7860,0.7859619,-6.19349,2.594936,-6.264869,2.442108,0,0,None,00:00.0000,0,0,0,0
00:00.7950,0.7946528,-6.157324,2.649186,-6.238221,2.491398,0,0,None,00:00.0000,0,0,0,0
00:00.8090,0.8093789,-6.066908,2.793851,-6.197773,2.570292,0,0,None,00:00.0000,0,0,0,0
00:00.8240,0.8242106,-6.030741,2.920434,-6.113186,2.719878,0,0,None,00:00.0000,0,0,0,0
00:00.8380,0.8378591,-6.012658,2.974684,-6.081005,2.793032,0,0,None,00:00.0000,0,0,0,0
00:00.8470,0.8472598,-5.976492,3.01085,-6.055873,2.856733,0,0,None,00:00.0000,0,0,0,0
00:00.8600,0.8604767,-5.958409,3.028933,-6.025224,2.933791,0,0,None,00:00.0000,0,0,0,0
00:00.8740,0.8741511,-5.886076,3.047016,-5.979633,3.000627,0,0,None,00:00.0000,0,0,0,0
00:00.8880,0.8876129,-5.74141,3.0651,-5.932855,3.023821,0,0,None,00:00.0000,0,0,0,0
00:00.9030,0.9028496,-5.669078,3.0651,-5.811875,3.05478,0,0,triggerEnter,00:00.0000,0,-5.561875,3.05478,1
00:00.9030,0.9028496,-5.669078,3.0651,-5.811875,3.05478,0,0,None,00:00.0000,0,0,0,0
00:00.9130,0.9134883,-5.488246,3.083183,-5.740477,3.05994,0,0,None,00:00.0000,0,0,0,0
00:00.9270,0.9270517,-5.34358,3.083183,-5.659569,3.071561,0,0,None,00:00.0000,0,0,0,0
00:00.9410,0.9414575,-5.271248,3.047016,-5.537742,3.077372,0,0,None,00:00.0000,0,0,0,0
00:00.9560,0.955583,-5.198915,3.01085,-5.355954,3.063647,0,0,None,00:00.0000,0,0,0,0
00:00.9690,0.9687693,-5.144665,2.938517,-5.277434,3.037248,0,0,None,00:00.0000,0,0,0,0
00:00.9820,0.9823485,-5.072333,2.884268,-5.182378,2.967721,0,0,None,00:00.0000,0,0,0,0
00:00.9960,0.995553,-4.94575,2.793851,-5.100231,2.89887,0,0,None,00:00.0000,0,0,0,0
00:01.0100,1.009877,-4.837251,2.757685,-5.022991,2.84636,0,0,None,00:00.0000,0,0,0,0
00:01.0210,1.020624,-4.764919,2.757685,-4.957246,2.811065,0,0,None,00:00.0000,0,0,0,0
00:01.0350,1.03494,-4.529837,2.739602,-4.831083,2.77103,0,0,None,00:00.0000,0,0,0,0
00:01.0450,1.045081,-4.403255,2.721519,-4.68046,2.755316,0,0,None,00:00.0000,0,0,0,0
00:01.0540,1.054438,-3.987342,2.703436,-4.541858,2.738418,0,0,None,00:00.0000,0,0,0,0
00:01.0730,1.07259,-3.824593,2.685353,-4.327891,2.720927,0,0,triggerEnter,00:00.0000,0,-4.077891,2.720927,2
00:01.0770,1.076962,-3.679928,2.66727,-4.327891,2.720927,0,0,None,00:00.0000,0,0,0,0
00:01.0860,1.08591,-3.517179,2.649186,-4.076242,2.70314,0,0,None,00:00.0000,0,0,0,0
00:01.1010,1.10148,-3.372514,2.631103,-3.878085,2.685205,0,0,None,00:00.0000,0,0,0,0
00:01.1100,1.109775,-3.119349,2.594936,-3.697632,2.667195,0,0,None,00:00.0000,0,0,0,0
00:01.1250,1.125418,-2.974684,2.55877,-3.327211,2.622043,0,0,None,00:00.0000,0,0,0,0
00:01.1350,1.135453,-2.703436,2.504521,-3.150947,2.590406,0,0,None,00:00.0000,0,0,0,0
00:01.1530,1.153388,-2.576854,2.432188,-2.846959,2.535034,0,0,None,00:00.0000,0,0,0,0
00:01.1670,1.166746,-2.540687,2.359855,-2.748073,2.510736,0,0,None,00:00.0000,0,0,0,0
00:01.1810,1.181186,-2.540687,2.323689,-2.597054,2.411138,0,0,None,00:00.0000,0,0,0,0
00:01.1940,1.193719,-2.522604,2.21519,-2.568871,2.367414,0,0,None,00:00.0000,0,0,0,0
00:01.2070,1.207383,-2.504521,2.052441,-2.534171,2.266808,0,0,None,00:00.0000,0,0,0,0
00:01.2330,1.232703,-2.450271,1.943942,-2.516454,2.124116,0,0,None,00:00.0000,0,0,0,0
00:01.2480,1.248335,-2.396022,1.87161,-2.483363,2.034029,0,0,None,00:00.0000,0,0,0,0
00:01.2620,1.261509,-2.377939,1.87161,-2.422378,1.921256,0,0,None,00:00.0000,0,0,0,0
00:01.2720,1.271814,-2.305606,1.853526,-2.400158,1.896433,0,0,None,00:00.0000,0,0,0,0
00:01.2830,1.282524,-2.287522,1.853526,-2.380007,1.874979,0,0,None,00:00.0000,0,0,0,0
00:01.2930,1.292658,-2.233273,1.87161,-2.333765,1.864253,0,0,triggerEnter,00:00.0000,0,-2.083765,1.864253,3
00:01.2930,1.292658,-2.233273,1.87161,-2.333765,1.864253,0,0,None,00:00.0000,0,0,0,0
00:01.3040,1.304498,-2.106691,1.889693,-2.283519,1.867931,0,0,None,00:00.0000,0,0,0,0
00:01.3140,1.314191,-2.034358,1.889693,-2.222229,1.878812,0,0,None,00:00.0000,0,0,0,0
00:01.3250,1.325294,-1.943942,1.889693,-2.128294,1.884252,0,0,None,00:00.0000,0,0,0,0
00:01.3370,1.336783,-1.672694,1.889693,-2.012634,1.888332,0,0,None,00:00.0000,0,0,0,0
00:01.3530,1.35309,-1.582278,1.907776,-1.869789,1.889013,0,0,None,00:00.0000,0,0,0,0
00:01.3580,1.358259,-1.455696,1.907776,-1.771242,1.889353,0,0,None,00:00.0000,0,0,0,0
00:01.3800,1.380245,-1.401447,1.907776,-1.640594,1.898564,0,0,None,00:00.0000,0,0,0,0
00:01.3910,1.390621,-1.329114,1.907776,-1.474796,1.905473,0,0,None,00:00.0000,0,0,0,0
00:01.4070,1.406788,-1.311031,1.907776,-1.410996,1.906625,0,0,None,00:00.0000,0,0,0,0
00:01.4210,1.42064,-1.292948,1.907776,-1.361013,1.9072,0,0,None,00:00.0000,0,0,0,0
00:01.4340,1.434084,-1.238698,1.87161,-1.314485,1.907632,0,0,None,00:00.0000,0,0,0,0
00:01.4480,1.448472,-1.130199,1.853526,-1.276591,1.889621,0,0,None,00:00.0000,0,0,0,0
00:01.4610,1.461476,-1.094033,1.835443,-1.23052,1.880615,0,0,None,00:00.0000,0,0,0,0
00:01.4750,1.4755,-1.039783,1.81736,-1.119113,1.842215,0,0,None,00:00.0000,0,0,0,0
00:01.4890,1.488884,-1.0217,1.799276,-1.079448,1.829788,0,0,None,00:00.0000,0,0,0,0
00:01.5030,1.502515,-1.0217,1.781194,-1.040658,1.811425,0,0,None,00:00.0000,0,0,0,0
00:01.5070,1.506571,-1.0217,1.708861,-1.031179,1.805351,0,0,None,00:00.0000,0,0,0,0
00:01.5240,1.524237,-1.0217,1.564195,-1.026439,1.757106,0,0,None,00:00.0000,0,0,0,0
00:01.5380,1.538209,-1.0217,1.47378,-1.02407,1.705858,0,0,None,00:00.0000,0,0,0,0
00:01.5520,1.55193,-1.0217,1.329114,-1.022885,1.635027,0,0,None,00:00.0000,0,0,0,0
00:01.5660,1.565615,-1.0217,1.220615,-1.021996,1.428196,0,0,None,00:00.0000,0,0,0,0
00:01.5800,1.579945,-1.0217,0.913201,-1.021848,1.324406,0,0,None,00:00.0000,0,0,0,0
00:01.5940,1.593746,-1.039783,0.5515373,-1.021737,1.06121,0,0,None,00:00.0000,0,0,0,0
00:01.6030,1.602778,-1.039783,0.3707051,-1.021718,0.8967894,0,0,None,00:00.0000,0,0,0,0
00:01.6180,1.618279,-1.039783,0.02712488,-1.030751,0.6337472,0,0,None,00:00.0000,0,0,0,0
00:01.6290,1.629245,-1.039783,-0.153707,-1.035267,0.4298936,0,0,None,00:00.0000,0,0,0,0
00:01.6440,1.643533,-1.039783,-0.4249549,-1.038654,-0.02589008,0,0,None,00:00.0000,0,0,0,0
00:01.6570,1.657321,-1.003617,-0.6781194,-1.039219,-0.2254225,0,0,None,00:00.0000,0,0,0,0
00:01.6710,1.670603,-0.9493671,-0.9132007,-1.030459,-0.3975213,0,0,None,00:00.0000,0,0,0,0
00:01.6840,1.684267,-0.9312838,-1.0217,-0.9832025,-0.7255105,0,0,None,00:00.0000,0,0,0,0
00:01.6930,1.692851,-0.8951176,-1.130199,-0.9572431,-0.8736052,0,0,None,00:00.0000,0,0,0,0
00:01.7080,1.708314,-0.858951,-1.36528,-0.9261804,-1.001902,0,0,None,00:00.0000,0,0,0,0
00:01.7190,1.718803,-0.8408682,-1.600362,-0.9016073,-1.1203,0,0,None,00:00.0000,0,0,0,0
00:01.7320,1.732365,-0.8408682,-1.726944,-0.856053,-1.453222,0,0,None,00:00.0000,0,0,0,0
00:01.7460,1.745702,-0.8227848,-1.962025,-0.8484606,-1.590083,0,0,None,00:00.0000,0,0,0,0
00:01.7590,1.758816,-0.7866182,-2.21519,-0.8446643,-1.721804,0,0,None,00:00.0000,0,0,0,0
00:01.7730,1.772644,-0.7685354,-2.341772,-0.8056506,-2.060198,0,0,None,00:00.0000,0,0,0,0
00:01.7850,1.785431,-0.7323688,-2.576854,-0.787093,-2.200985,0,0,None,00:00.0000,0,0,0,0
00:01.7990,1.798677,-0.6962026,-2.775769,-0.7687726,-2.33467,0,0,None,00:00.0000,0,0,0,0
00:01.8090,1.808711,-0.6781193,-2.866184,-0.7505707,-2.455762,0,0,None,00:00.0000,0,0,0,0
00:01.8230,1.822732,-0.6781193,-2.920434,-0.700753,-2.740975,0,0,None,00:00.0000,0,0,0,0
00:01.8330,1.83272,-0.6419532,-3.065099,-0.6894361,-2.830704,0,0,None,00:00.0000,0,0,0,0
00:01.8460,1.846358,-0.6419532,-3.137432,-0.674736,-2.911736,0,0,None,00:00.0000,0,0,0,0
00:01.8600,1.860084,-0.6419532,-3.264014,-0.6583446,-3.024584,0,0,None,00:00.0000,0,0,0,0
00:01.8740,1.873646,-0.6419532,-3.372514,-0.646051,-3.186074,0,0,None,00:00.0000,0,0,0,0
00:01.8890,1.88878,-0.5877032,-3.481013,-0.6440021,-3.279294,0,0,None,00:00.0000,0,0,0,0
00:01.9000,1.899847,-0.5696204,-3.517179,-0.6339359,-3.353028,0,0,None,00:00.0000,0,0,0,0
00:01.9130,1.913444,-0.5153709,-3.535262,-0.59022,-3.4671,0,0,None,00:00.0000,0,0,0,0
00:01.9280,1.927835,-0.4792043,-3.535262,-0.5618368,-3.501181,0,0,None,00:00.0000,0,0,0,0
00:01.9410,1.941189,-0.4430381,-3.535262,-0.5295622,-3.518222,0,0,None,00:00.0000,0,0,0,0
00:01.9550,1.95477,-0.3345387,-3.481013,-0.4737107,-3.531002,0,0,None,00:00.0000,0,0,0,0
00:01.9680,1.968004,-0.1717903,-3.426763,-0.4041247,-3.506007,0,0,None,00:00.0000,0,0,0,0
00:01.9730,1.972845,-0.09945752,-3.390597,-0.3241239,-3.475427,0,0,triggerEnter,00:00.0000,0,-0.07412389,-3.475427,4
00:01.9820,1.982469,-0.0090414,-3.35443,-0.2479571,-3.451095,0,0,None,00:00.0000,0,0,0,0
00:01.9960,1.995733,0.1175408,-3.300181,-0.1284993,-3.402762,0,0,None,00:00.0000,0,0,0,0
00:02.0080,2.008228,0.3887881,-3.209765,-0.005479217,-3.351472,0,0,None,00:00.0000,0,0,0,0
00:02.0230,2.02265,0.6238698,-3.119349,0.2540549,-3.258754,0,0,None,00:00.0000,0,0,0,0
00:02.0380,2.038219,0.714286,-3.083183,0.3847129,-3.216177,0,0,None,00:00.0000,0,0,0,0
00:02.0520,2.052189,0.804702,-3.028933,0.5042914,-3.167763,0,0,None,00:00.0000,0,0,0,0
00:02.0660,2.065512,0.8770343,-2.992767,0.7160367,-3.068161,0,0,None,00:00.0000,0,0,0,0
00:02.0790,2.078703,0.9674504,-2.974684,0.7694108,-3.039505,0,0,None,00:00.0000,0,0,0,0
00:02.0930,2.092513,1.003617,-2.9566,0.9043782,-2.99541,0,0,None,00:00.0000,0,0,0,0
00:02.1020,2.102208,1.130199,-2.920434,0.9539976,-2.976005,0,0,None,00:00.0000,0,0,0,0
00:02.1180,2.117619,1.184448,-2.902351,1.042098,-2.94822,0,0,None,00:00.0000,0,0,0,0
00:02.1270,2.126566,1.401446,-2.811935,1.135298,-2.918339,0,0,None,00:00.0000,0,0,0,0
00:02.1490,2.148914,1.509946,-2.757685,1.316826,-2.847578,0,0,None,00:00.0000,0,0,0,0
00:02.1630,2.163431,1.582278,-2.739602,1.386261,-2.820714,0,0,None,00:00.0000,0,0,0,0
00:02.1770,2.17714,1.726944,-2.739602,1.48427,-2.780159,0,0,None,00:00.0000,0,0,0,0
00:02.1900,2.190431,1.781193,-2.739602,1.569441,-2.759881,0,0,None,00:00.0000,0,0,0,0
00:02.1950,2.194602,1.853527,-2.739602,1.648192,-2.749742,0,0,triggerEnter,00:00.0000,0,1.898192,-2.749742,5
00:02.2000,2.199729,1.907776,-2.757685,1.648192,-2.749742,0,0,None,00:00.0000,0,0,0,0
00:02.2110,2.210524,2.016275,-2.775769,1.802193,-2.742137,0,0,None,00:00.0000,0,0,0,0
00:02.2250,2.225295,2.179024,-2.793851,1.908096,-2.764715,1.84934,-2.503341,gateEnter,00:00.0000,0,0,0,5
00:02.2250,2.225295,2.179024,-2.793851,1.908096,-2.764715,0,0,None,00:00.0000,0,0,0,0
00:02.2310,2.231006,2.269439,-2.811935,2.007394,-2.779284,2.007394,-2.51,gateExit,00:00.0060,0.00571084,0,0,5
00:02.2370,2.236631,2.269439,-2.811935,2.007394,-2.779284,0,0,None,00:00.0000,0,0,0,0
00:02.2470,2.246938,2.396021,-2.830018,2.093209,-2.786567,0,0,None,00:00.0000,0,0,0,0
00:02.2620,2.261772,2.468355,-2.848101,2.21749,-2.808293,0,0,None,00:00.0000,0,0,0,0
00:02.2710,2.271147,2.594936,-2.866184,2.306756,-2.819155,0,0,None,00:00.0000,0,0,0,0
00:02.2810,2.281026,2.703435,-2.920434,2.482204,-2.854427,0,0,None,00:00.0000,0,0,0,0
00:02.3080,2.308445,2.721519,-2.938517,2.565695,-2.869348,0,0,None,00:00.0000,0,0,0,0
00:02.3180,2.318149,2.739602,-2.9566,2.634565,-2.894891,0,0,None,00:00.0000,0,0,0,0
00:02.3330,2.332866,2.739602,-2.9566,2.708822,-2.927611,0,0,None,00:00.0000,0,0,0,0
00:02.3450,2.345421,2.757686,-2.9566,2.724212,-2.933064,0,0,None,00:00.0000,0,0,0,0
00:02.3580,2.358094,2.757686,-2.9566,2.731907,-2.944832,0,0,None,00:00.0000,0,0,0,0
00:02.3680,2.367882,2.757686,-2.9566,2.735754,-2.950716,0,0,None,00:00.0000,0,0,0,0
00:02.3820,2.382367,2.775769,-2.9566,2.747682,-2.955129,0,0,None,00:00.0000,0,0,0,0
00:02.3960,2.395657,2.793851,-2.9566,2.761725,-2.955865,0,0,None,00:00.0000,0,0,0,0
00:02.4080,2.408469,2.811935,-2.902351,2.777788,-2.956233,0,0,None,00:00.0000,0,0,0,0
00:02.4240,2.424032,2.848101,-2.811935,2.798877,-2.924863,0,0,None,00:00.0000,0,0,0,0
00:02.4330,2.433386,2.884268,-2.721519,2.814448,-2.895524,0,0,None,00:00.0000,0,0,0,0
00:02.4480,2.447946,2.974684,-2.504521,2.849358,-2.808521,0,0,None,00:00.0000,0,0,0,0
00:02.4620,2.461994,2.992766,-2.396022,2.93431,-2.607646,0,0,None,00:00.0000,0,0,0,0
00:02.4760,2.476041,3.028933,-2.034358,2.97258,-2.420459,0,0,None,00:00.0000,0,0,0,0
00:02.4900,2.490006,3.047016,-1.636528,3.000757,-2.227409,0,0,None,00:00.0000,0,0,0,0
00:02.5040,2.504449,3.047016,-1.292948,3.035451,-1.833977,0,0,None,00:00.0000,0,0,0,0
00:02.5170,2.516526,3.047016,-1.130199,3.041234,-1.644837,0,0,None,00:00.0000,0,0,0,0
00:02.5310,2.53089,3.028933,-0.8770344,3.044125,-1.387518,0,0,None,00:00.0000,0,0,0,0
00:02.5440,2.54443,2.992766,-0.6419531,3.037252,-1.036301,0,0,None,00:00.0000,0,0,0,0
00:02.5550,2.554776,2.956601,-0.3707051,3.015009,-0.8391269,0,0,None,00:00.0000,0,0,0,0
00:02.5690,2.568587,2.920434,-0.244123,2.994846,-0.6772488,0,0,None,00:00.0000,0,0,0,0
00:02.5790,2.578535,2.90235,-0.1175407,2.975724,-0.523977,0,0,None,00:00.0000,0,0,0,0
00:02.5930,2.593336,2.884268,0.06329119,2.925215,-0.2507953,0,0,None,00:00.0000,0,0,0,0
00:02.6090,2.60901,2.884268,0.1537073,2.904741,-0.09375207,0,0,None,00:00.0000,0,0,0,0
00:02.6180,2.618176,2.90235,0.1898736,2.894505,0.01189444,0,0,None,00:00.0000,0,0,0,0
00:02.6340,2.634103,2.992766,0.2441227,2.895868,0.1363372,0,0,None,00:00.0000,0,0,0,0
00:02.6450,2.644611,3.047016,0.2622062,2.944317,0.19023,0,0,None,00:00.0000,0,0,0,0
00:02.6570,2.657466,3.155516,0.2983725,2.995667,0.2262181,0,0,None,00:00.0000,0,0,0,0
00:02.6670,2.667096,3.227848,0.316456,3.048466,0.2622953,0,0,None,00:00.0000,0,0,0,0
00:02.6820,2.682416,3.282098,0.316456,3.164919,0.2983949,0,0,None,00:00.0000,0,0,0,0
00:02.6960,2.695832,3.46293,0.316456,3.223508,0.3074254,0,0,None,00:00.0000,0,0,0,0
00:02.7120,2.711506,3.643761,0.2441227,3.38047,0.3141983,0,0,None,00:00.0000,0,0,0,0
00:02.7280,2.728492,3.80651,0.1717901,3.512115,0.2791605,0,0,None,00:00.0000,0,0,0,0
00:02.7430,2.74305,4.113925,0.06329119,3.710308,0.2076743,0,0,triggerEnter,00:00.0000,0,3.960308,0.2076743,6
00:02.7430,2.74305,4.113925,0.06329119,3.710308,0.2076743,0,0,None,00:00.0000,0,0,0,0
00:02.7570,2.757037,4.457505,-0.04520804,3.830741,0.1626076,0,0,None,00:00.0000,0,0,0,0
00:02.7750,2.774592,4.656419,-0.0994575,4.255606,0.02030825,0,0,None,00:00.0000,0,0,0,0
00:02.7880,2.787987,5,-0.1898733,4.456012,-0.03957462,0,0,None,00:00.0000,0,0,0,0
00:02.8010,2.801326,5.253164,-0.244123,4.63759,-0.0966408,0,0,None,00:00.0000,0,0,0,0
00:02.8110,2.811189,5.361664,-0.2622062,5.017897,-0.1936901,0,0,None,00:00.0000,0,0,0,0
00:02.8250,2.824894,5.39783,-0.2802894,5.18978,-0.2279482,0,0,None,00:00.0000,0,0,0,0
00:02.8390,2.83927,5.433996,-0.3164557,5.284763,-0.2450772,0,0,None,00:00.0000,0,0,0,0
00:02.8520,2.852399,5.452079,-0.352622,5.392167,-0.2940903,0,0,None,00:00.0000,0,0,0,0
00:02.8650,2.865419,5.524413,-0.4792044,5.422123,-0.3233561,0,0,None,00:00.0000,0,0,0,0
00:02.8800,2.879637,5.578662,-0.6419531,5.455184,-0.3651139,0,0,None,00:00.0000,0,0,0,0
00:02.8850,2.884654,5.596745,-0.8408681,5.49884,-0.4583254,0,0,None,00:00.0000,0,0,0,0
00:02.9050,2.905377,5.596745,-0.949367,5.547792,-0.6043887,0,0,None,00:00.0000,0,0,0,0
00:02.9190,2.918839,5.596745,-1.112116,5.584507,-0.8359977,0,0,None,00:00.0000,0,0,0,0
00:02.9370,2.936653,5.560579,-1.401447,5.590626,-0.9198073,0,0,None,00:00.0000,0,0,0,0
00:02.9510,2.951298,5.506329,-1.76311,5.572611,-1.244871,0,0,None,00:00.0000,0,0,0,0
00:02.9640,2.964348,5.488246,-1.907776,5.53947,-1.50399,0,0,None,00:00.0000,0,0,0,0
00:02.9750,2.975365,5.488246,-2.269439,5.513858,-1.705883,0,0,None,00:00.0000,0,0,0,0
00:02.9890,2.989008,5.488246,-2.414105,5.501052,-1.897245,0,0,None,00:00.0000,0,0,0,0
00:02.9990,2.999134,5.488246,-2.685353,5.494649,-2.083342,0,0,None,00:00.0000,0,0,0,0
00:03.0110,3.010775,5.488246,-2.902351,5.489847,-2.503204,0,0,None,00:00.0000,0,0,0,0
00:03.0240,3.023621,5.506329,-3.01085,5.489046,-2.648528,0,0,None,00:00.0000,0,0,0,0
00:03.0380,3.037588,5.524413,-3.101266,5.488646,-2.775439,0,0,None,00:00.0000,0,0,0,0
00:03.0520,3.051546,5.578662,-3.282098,5.497487,-2.893145,0,0,None,00:00.0000,0,0,0,0
00:03.0650,3.064822,5.723328,-3.499096,5.549326,-3.162255,0,0,None,00:00.0000,0,0,0,0
00:03.0780,3.078085,5.867993,-3.698011,5.600161,-3.276426,0,0,None,00:00.0000,0,0,0,0
00:03.0930,3.09283,5.958408,-3.80651,5.782951,-3.56549,0,0,None,00:00.0000,0,0,0,0
00:03.1060,3.106009,6.121158,-3.969259,5.87068,-3.686,0,0,None,00:00.0000,0,0,0,0
